title,address1,address2,city,state,zipcode,website,phone,tags,latitude,longitude
THE FASHION CENTER,53 S STATE ST,,PRESTON,ID,83263,,,,42.094991,-111.876601
MC PHERSONS,301 MAIN,,SALMON,ID,83467,,,,45.17613,-113.896276
MILLIE GRACE CORPORATION,2629 N EAGLE ROAD #100,,MERIDIAN,ID,83646,,,,43.629013,-116.354325
MARLA JUNE'S CLOTHING COMPANY,811 W. BANNOCK,,BOISE,ID,83702,,,,43.617335,-116.202755
DRAGONFLY INCORPORATED (BOISE),414 MAIN ST,,BOISE,ID,83702,,,,43.613448,-116.19881
"BOARDWALK BOUTIQUE, INC.","210 E. SHERMAN AVE, STE 111",,COEUR D ALENE,ID,83814,,,,47.673153,-116.783321
MARIE'S BOUTIQUE,117 S 4TH ST,,COEUR D' ALENE,ID,83814,,,,47.672843,-116.781492
CAROSEL EMPORIUM,1016 OTTIS BASIN RD,,SAGLE,ID,83860,,,,48.188283,-116.66642
ALAFINA LLC,824 SOUTH 820 EAST,,HEBER CITY,UT,84032,,,,40.497232,-111.399868
WATER FROM THE MOON,118 SOUTH 500 WEST,,HEBER,UT,84032,,,,40.506178,-111.422359
BAHNHOF SPORT WAREHOUSE,693 MAIN STREET,,PARK CITY,UT,84060,,,,40.646521,-111.497611
INSPIRE FASHIONS,1056 WEST HWY 40 #2,,VERNAL,UT,84078,,,,40.451936,-109.546341
MARELLA FASHIONS,91 W MAIN ST,,"VERNAL,",UT,84078,,,,40.455547,-109.530156
CHRISTENSEN'S (RICHFIELD),39 NORTH MAIN,,RICHFIELD,UT,84701,,,,38.768634,-112.084966
CHRISTENSEN'S,761 SOUTH BLUFF STREET,,ST. GEORGE,UT,84770,,,,37.094658,-113.584242
"ARIZONA BILTMORE,WALDORF ASTORIA RESORT",2400 EAST MISSOURI,,PHOENIX,AZ,85016,,,,33.524065,-112.022874
CARINE,5033 N 44TH STREET,,PHOENIX,AZ,85018,,,,33.510281,-111.986531
KISS ME KATE,5039 N. 44TH STREET,,PHOENIX,AZ,85018,,,,33.510425,-111.986529
ALIXANDRA COLLECTIONS,7027 E. 5TH AVE,,SCOTTSDALE,AZ,85251,,,,33.497185,-111.929799
OBJECTS,6560 N. SCOTTSDALE ROAD,,SCOTTSDALE,AZ,85253,,,,33.532554,-111.926113
ESSENZA BOUTIQUE,8936 E. PINNACLE PEAK ROAD,,SCOTTSDALE,AZ,85255,,,,33.69889,-111.888793
CHERYL'S OF FOUNTAIN HILLS,16858 AVE. OF THE FOUNTAINS #102,,FOUNTAIN HILLS,AZ,85268,,,,33.603966,-111.716181
WHAT WOMEN WANT,1825 E GUADALUPE RD STE 106,,TEMPE,AZ,85283,,,,33.363609,-111.910235
LIMITED ADDITIONS,4300 N CAMPBELL AVE STE#20,,TUCSON,AZ,85718,,,,32.285304,-110.943308
SAGE BRUSH TRADERS L.L.C.,120 N. LEROUX,,FLAGSTAFF,AZ,86001,,,,35.199144,-111.648309
CLASSY & SASSY BOUTIQUE,1930 WOODLAND CT,,WORTHINGTON,MN,86187,,,,43.603666,-95.625302
ISN'T SHE LOVELY,276 N SR89A # D2,,SEDONA,AZ,86336,,,,34.54504,-112.470356
DAHLING IT'S YOU ISNT SHE LOVELY,276 N SR89A # D2,,SEDONA,AZ,86336,,,,34.54504,-112.470356
HILLSON'S WESTERN WEAR,8800 CENTRAL S.E.,,ALBUQUERQUE,NM,87123,,,,35.073638,-106.549436
"GET IT TOGETHER DBA:ON YOUR FEET, INC.",530 MONTEZUMA AVE.,,SANTA FE,NM,87501,,,,35.685206,-105.946919
MAVERICKS OF SANTA FE,80 EAST  SAN FRANCISCO ST.,,SANTA FE,NM,87501,,,,35.686934,-105.938328
SPOTTED BEAR,127 PASEO DEL PUEBLO SUR,,TAOS,NM,87571,,,,36.406122,-105.57371
"STEPPIN' OUT (TAOS, NM)",120 K BENT STREET,,TAOS,NM,87571,,,,36.408167,-105.573596
EMERALD ISLE BOUTIQUE,1701 CALLE DE MERCADO #2,,LAS CRUCES,NM,88005,,,,32.28077,-106.795339
CHEEKY CHICKS,2521 AVENIDA DE MESILLA #B,,MESILLA,NM,88046,,,,32.274421,-106.792958
IMAGES BOUTIQUE,2400 NORTH GRIMES SUITE B2,,HOBBS,NM,88240,,,,32.726963,-103.142885
BLOOM,20 BROADMOOR PARK,,HOBBS,NM,88240,,,,32.724675,-103.131098
HIGH COUNTRY SPORTS INC,2716 SUDDERTH DRIVE,,RUIDOSO,NM,88345,,,,33.332299,-105.67758
BRUNELL'S INC.,2316 SUDDERTH,,RUIDOSO,NM,88345,,,,33.331281,-105.669264
"EDS APPAREL LTD, LLC.",3930 LAS VEGAS BLVD SO. #108,,LAS VEGAS,NV,89119,,,,36.093875,-115.176468
ROD MICHAELS INC/ DBA: MOROVATI VOMO,816 SOUTH LOS ANGELES STREET,,LOS ANGELES,CA,90014,,,,34.0415,-118.25266
HELPING HAND GIFT SHOP,8700 BEVERLY BLVD,,LOS ANGELES,CA,90048,,,,34.076545,-118.380005
"SANDY ASTON STABLE, INC",ASTON'S,,BONSALL,CA,92003,,,,33.27616,-117.1941
ARANELLE,2940 STATE STREET,,CARLSBAD,CA,92008,,,,33.16041,-117.348974
LAVENDER BLUE BOUTIQUE,519 GRAND AVE.,,CARLSBAD,CA,92008,,,,33.16071,-117.349282
LA BOUTIQUE LE DEUX,1438 CAMINO DEL MAR,,DELMAR,CA,92014,,,,32.959277,-117.265556
DURANTES MENSWEAR,1412 CAMINO DEL MAR,,DEL MAR,CA,92014,,,,32.958725,-117.26539
TRE BOUTIQUE,2690 VIA DE LA VALLE SUITE D 240,,DEL MAR,CA,92014,,,,32.981202,-117.25043
MABELS,136 SOUTH CEDROS AVE,,SOLANA BEACH,CA,92075,,,,32.99157,-117.270394
BAZAAR DEL MUNDO,4133 TAYLOR STREET,,SAN DIEGO,CA,92110,,,,32.757288,-117.197794
MALIBU FASHIONS & POSH,6315 CAMINITO SALADO,,SAN DIEGO,CA,92111,,,,32.772121,-117.18193
ALEXANDRITE ACTIVE & GOLF WEAR,78-100 MAIN STREET,,LA QUNITA,CA,92253,,,,34.05197,-118.24339
NOVECENTO SPORTS,7988 E. COAST HWY,,NEWPORT BEACH,CA,92657,,,,33.569562,-117.832159
BLONDIES,155 EL CAMINO REAL,,TUSTIN,CA,92780,,,,33.744854,-117.823282
SHANT INC\ DBA ART'S TAILORING,1010 E. IMPERIAL HWY. STE B-3,,BREA,CA,92821,,,,33.9125,-117.890247
MEADOW,309 E. MAIN ST,,VENTURA,CA,93001,,,,34.280957,-119.296083
RAINS,218 E. OJAI AVE,,OJAI,CA,93023,,,,34.448096,-119.245258
NATASHA,1231 A STATE ST,,SANTA BARBARA,CA,93101,,,,34.421897,-119.707135
H. WALKERS CLOTHING,1700 K STREET # 100,,BAKERSFIELD,CA,93301,,,,35.37465,-119.026781
NEW MOON,791 MAIN,,CAMBRIA,CA,93428,,,,35.567095,-121.099335
"POPPY - SOPHIA BOUTIQUE, LLC",911 EMBARCADERO,,MORRO BAY,CA,93442,,,,35.367126,-120.853898
PISMO COLLECTIONS,505 FIVE CITIES DR,,PISMO,CA,93449,,,,35.135088,-120.62456
DEASEE'S BOUTIQUE,4319 STEWART RD,,SANTA MARIA,CA,93454,,,,34.893892,-120.313448
THE DRESSING ROOM (TEHACHAPI),112-A E. TEHACHAPI BLVD,,TEHACHAPI,CA,93561,,,,35.131751,-118.446851
MS. FABULOUS,NW CORNER SAN CARLOS AND SEVENTH,,CARMEL,CA,93921,,,,36.549729,-121.922515
MORNING GLORY,1436 BURLINGAME AVE,,BURLINGAME,CA,94010,,,,37.577588,-122.349129
CHATEAU STE SHIRTS,1355 LINCOLN AVE,,CALISTOGA,CA,94515,,,,38.578283,-122.579398
ORCHARD'S LAZY K HOUSE,4010 MT DIABLO BLVD,,LAFAYETTE,CA,94549,,,,37.890439,-122.151843
PAULA WALSH,5786 SHADOW RIDGE,,PLEASANTON,CA,94566,,,,37.645601,-121.877409
DAISY CLOTHING BOUTIQUE,1332 MAIN STREET,,SAINT HELENA,CA,94574,,,,38.504843,-122.469207
ELEMENTS RETAIL GROUP,2937 COLLEGE AVE.,,BERKELEY,CA,94705,,,,37.857741,-122.2528
CORINTHIAN YACHT CLUB,43 MAIN ST,,TIBURON,CA,94920,,,,37.871529,-122.457221
ACCENTS,815 GRANT AVE,,NAVATO,CA,94945,,,,38.106827,-122.567011
J. FERMI,21 WESTERN AVE,,PETALUMA,CA,94952,,,,38.233752,-122.641609
HUBBA HUBBA,11 PRINCESS ST,,SAUSALITO,CA,94965,,,,37.854861,-122.479273
IRMA'S,230 5TH STREET,,HOLLISTER,CA,95023,,,,36.851632,-121.401569
THE LIBRARY,34 N. SANTA CRUZ AVE.,,LOS GATOS,CA,95030,,,,37.223541,-121.983169
LI ENTERPRISE GROUP DBA EPIC MENS,1072 S. DE ANZA BLVD,,SAN JOSE,CA,95129,,,,37.307686,-122.031403
EVE & ME,1700 MC HENRY SUITE 27,,MODESTO,CA,95350,,,,37.66895,-120.992355
ROSSINI 2 INC.,3224 MCHENRY AVE.,,MODESTO,CA,95350,,,,37.684536,-120.994071
ZIZI,334 HEALDSBURG AVE,,HEALDSBURG,CA,95448,,,,38.610597,-122.870436
FANCY THAT,10483 LANSING STREET,,MENDOCINO,CA,95460,,,,39.306709,-123.798232
ANGELIQUE,452 FIRST ST. EAST,,SONOMA,CA,95476,,,,38.292624,-122.456462
ERALDI'S MENS WEAR,475 FIRST ST. WEST,,SONOMA,CA,95476,,,,38.292476,-122.459039
CIARA'S IRISH SHOP,334 2ND STREET,,EUREKA,CA,95501,,,,40.804043,-124.168097
KATIA'S COLLECTION,2618 RIVERPINE COURT,,CARMICHAEL,CA,95608,,,,38.612781,-121.325736
AMBIANCE GALLERY INC,262 MAIN STREET,,PLACERVILLE,CA,95667,,,,38.728014,-120.803168
COTTON CLUB,2331 J STREET,,SACRAMENTO,CA,95816,,,,38.575658,-121.475526
COTTON CLUB (SACRAMENTO),2331 J STREET,,SACRAMENTO,CA,95816,,,,38.575658,-121.475526
COTTON PARTY,337 BROADWAY ST,,CHICO,CA,95928,,,,39.728561,-121.839691
FOR ELYSE,228 BROADWAY ST,,CHICO,CA,95928,,,,39.729244,-121.841084
SIDESTREET BTQ (SOUTH LAKE TAHOE),4000 LAKE TAHOE BLVD # 19,,SOUTH LAKE TAHOE,CA,96150,,,,38.954468,-119.945221
"MO, JO AND ZOE",10076 DONNER PASS ROAD,,TRUCKEE,CA,96161,,,,39.328147,-120.185241
PARK AND LU BOUTIQUE LLC,1315 SE 16TH AVE,,CANBY,OR,97013,,,,45.249098,-122.678594
GLASS BUTTERFLY,29 W. POWELL,,GRESHAM,OR,97030,,,,45.498101,-122.431768
DREAM STREET LLC,2149 CASCADE AVE,,HOOD RIVER,OR,97031,,,,45.708899,-121.533917
THE RUDDY DUCK,504 OAK ST.,,HOOD RIVER,OR,97031,,,,45.709021,-121.515683
"ACCESSORIES FROM THE HEART, INC",220 A. AVENUE SUITE# 100,,LAKE OSWEGO,OR,97034,,,,45.419344,-122.666036
MELA,390 N STATE ST SUITE #124,,LAKE OSWEGO,OR,97034,,,,45.418998,-122.663308
PIGMENTS: A UNIQUE BOUTIQUE,333 SOUTH STATE ST SUITE F,,LAKE OSWEGO,OR,97034,,,,45.41419,-122.663112
THE DIFFERENCE,17750 LOWER BOONES FERRY RD.,,LAKE OSWEGO,OR,97035,,,,45.397639,-122.741232
TWO OLD BAGS,13746 REGENCY CT,,LAKE OSWEGO,OR,97035,,,,45.427266,-122.7317
FLAT BOUTIQUE,719 MAIN STREET,,OREGON CITY,OR,97045,,,,45.358343,-122.607806
MY MOTHER KNOWS,12120  HAZELDELL AVE,,OREGON CITY,OR,97045,,,,45.322833,-122.617706
"CHIC RIDER DESIGNS, INC",2316 SE NASH CT.,,TROUTDALE,OR,97060,,,,45.524593,-122.378296
JUDY VAN DE GRAFF,205 MARTIN CT.,,WEST LINN,OR,97068,,,,45.353072,-122.58519
LINDA ERRICO,9701 SE JOHNSON CREEK BLVD N107,,HAPPY VALLEY,OR,97086,,,,45.457992,-122.562246
FOUR SEASON'S CLOTHING,1405 COMMERCIAL ST.,,ASTORIA,OR,97103,,,,46.188834,-123.828156
TONIS BOUTIQUE,1130 COMMERCIAL ST,,ASTONA,OR,97103,,,,46.189176,-123.830919
DENA'S SHOP ON THE CORNER,"123 S. HEMLOCK, SUITE# 10",,CANNON BEACH,OR,97110,,,,45.896436,-123.960728
YAMHILL VALLEY GOODS,416 NE3RD ST,,MCMINNVILLE,OR,97128,,,,45.209868,-123.195433
DIAMND ART JWLR DBA SO CHIC BTQ.,307 MAIN AVE,,TILLAMOOK,OR,97141,,,,45.456016,-123.843673
PALOMA,6316 SW CAPITOL HWY,,PORTLAND,OR,97201,,,,45.478215,-122.694564
COCO GETS DRESSED,7015 SE MILWAUKIE AVE,,PORTLAND,OR,97202,,,,45.47348,-122.649042
JOY'S UPTOWN STYLE,1627 NW GLISAN ST,,PORTLAND,OR,97209,,,,45.526872,-122.687883
OXALIS,1824 NW 24TH AVE,,PORTLAND,OR,97210,,,,45.535882,-122.700533
FROCK INC,1439 NE ALBERTA ST,,PORTLAND,OR,97211,,,,45.559281,-122.650889
THE ARRANGEMENT,4210 NE FREMONT,,PORTLAND,OR,97212,,,,45.548115,-122.619462
FYBERWORKS BTQ,4300 SE HAWTHORNE BLVD,,PORTLAND,OR,97215,,,,45.51185,-122.617959
"CC MCKENSIE SHOE & APPAREL,LLC",7000 NE AIRPORT WAY,,PORTLAND,OR,97218,,,,45.589054,-122.593522
SWITCH SHOES & CLOTHING,7871 SW CAPITOL HWY,,PORTLAND,OR,97219,,,,45.467893,-122.714325
MAGGIE'S BOUTIQUE,4816 SW. SCHOLLS FERRY ROAD,,PORTLAND,OR,97225,,,,45.484856,-122.750452
RAGAN'S BOUTIQUE LLC,2718 N.E. WASCO STREET,,PORTLAND,OR,97232,,,,45.531935,-122.637685
THE FLAT,719 MAIN ST,,OREGON CITY,OR,97267,,,,45.358343,-122.607806
OLIVA'S,315 CHEMEKETA ST NE,,SALEM,OR,97301,,,,44.94267,-123.03889
DEBRA HERRING STUDIO,4093 COMMERCIAL ST SE #140,,SALEM,OR,97302,,,,44.897272,-123.038365
EMMA DOWNTOWN,422 FIRST AVE W,,ALBANY,OR,97321,,,,44.636817,-123.109207
THE NATTY DRESSER,425 FIRST AVE W.,,ALBANY,OR,97321,,,,44.637111,-123.109273
SIBLING REVELRY,145 NW 2ND STREET,,CORVALLIS,OR,97330,,,,44.564872,-123.259241
THE CLOTHES TREE,204 SW MADISON AVE,,CORVALLIS,OR,97333,,,,44.563015,-123.26076
GOLDEN CRANE,114 SW 3RD ST,,CORVALLIS,OR,97333,,,,44.564101,-123.261302
TOUJOURS BOUTIQUE INC,"704 NW BEACH DR,",,NEWPORT,OR,97365,,,,44.63904,-124.060777
FIDDLER'S GREEN,91292 HWY 99 NORTH,,EUGENE,OR,97402,,,,44.025882,-123.028708
GILT & GOSSAMER,3979 TERRACE TRAIL,,EUGENE,OR,97405,,,,44.025123,-123.154531
BANDON MERCANTILE,535 2ND ST.,,BANDON,OR,97411,,,,43.119342,-124.409581
HAIR CO ETC SALON AND DAY SPA LLC,275 GOLDEN AVE,,COOSBAY,OR,97420,,,,43.362593,-124.215592
ON YOUR FEET WITH A SPLASH,1377 BAY ST,,FLORENCE,OR,97439,,,,43.966727,-124.105942
NW OUTDOORS,435 SEJACKSON,,ROSEBURG,OR,97470,,,,43.2165,-123.34174
KIXX,264-C EAST MAIN STREETQ,,ASHLAND,OR,97520,,,,42.19551,-122.711944
NICHE BOUTIQUE,531 N. 1ST RD,,LAKEVIEW,OR,97630,,,,42.190183,-120.345617
DESPERADO,330 SW POWERHOUSE DR. ST 120,,BEND,OR,97701,,,,44.047748,-121.314313
HIGH DESERT RANCH & HOME,350 NE ADDISON AVE.,,BEND,OR,97701,,,,44.07645,-121.301248
LULU'S BOUTIQUE (BEND),150 NW MINNESOTA AVE,,BEND,OR,97701,,,,44.058422,-121.31363
VILLAGE THREADS,60808 GOLDENWOOD LOOP,,BEND,OR,97702,,,,44.008899,-121.352906
RICHES & RAGS,395 N MAIN,,PRINEVILLE,OR,97754,,,,44.303648,-120.847314
BEDOUIN,143 EAST HOOD ST.,,SISTERS,OR,97759,,,,44.290215,-121.549352
ANDEES BOUTIQUE,243 E MAIN STE# A,,HERMISTON,OR,97838,,,,45.840655,-119.288619
RESTORATION HAIR CO,1602 4TH ST,,LA GRANDE,OR,97850,,,,45.325611,-118.096641
IN MY ELEMENT,3815 W. VALLEY HWY. N.,,AUBURN,WA,98001,,,,47.342421,-122.251341
DAVID LAWRENCE,700 110TH AVE NE # 275,,BELLEVUE,WA,98004,,,,47.616158,-122.193242
JENKA INC. DBA SOUND STYLES,100 5TH AVE. N,,EDMONDS,WA,98020,,,,47.810728,-122.376953
ANNABELLE'S,817 238TH STREET SE,,BOTHELL,WA,98021,,,,47.78229,-122.221625
BRIDGET BOUTIQUE,1617 COLE ST,,ENUMCLAW,WA,98022,,,,47.203767,-121.989391
SUBURBAN SOUL BOUTIQUE,317 NW GILMAN BLVD. # 21,,ISSAQUAH,WA,98027,,,,47.539722,-122.042218
"STYLE ME, LLC",4652  243RD CT. SE,,ISSAQUAH,WA,98029,,,,47.561165,-122.015971
FORGET ME NOT FASHIONS,18209 80TH AVE. S,,KENT,WA,98032,,,,47.438513,-122.234014
CHANGES INC,319 4TH  AVE #202,,KIRKLAND,WA,98033,,,,47.678223,-122.202884
HEPBURN DBA HALEY'S COTTAGE,52 LAKE SHORE PLAZA,,KIRKLAND,WA,98033,,,,47.676334,-122.206864
BIRCHES HABITAT,202 N BEND WAY,,NORTH BEND,WA,98045,,,,47.495759,-121.787067
SELAH GIFT AN EXPRESSO,307 BENDIGO BLVD N,,NORTH BLEND,WA,98045,,,,47.497367,-121.785348
ESME & ELODIE,16810 104TH AVE SE,,RENTON,WA,98055,,,,47.451703,-122.201708
SANDY LEW,1408 FIRST AVE,,SEATTLE,WA,98101,,,,47.608215,-122.339128
SIMPLE LIFE,201 PINE ST,,SEATTLE,WA,98101,,,,47.610232,-122.339327
SANDY MCNEEL,3670 WOODLAND PARK AVE N,,SEATTLE,WA,98103,,,,47.652373,-122.3436
BALLARD,5334 BALLARD AVE NW,,SEATTLE,WA,98107,,,,47.667368,-122.383895
BLINX CLOTHING,"278 WINSLOW WAY E, SUITE 109",,BAINBRIDGE ISLAND,WA,98110,,,,47.625013,-122.519121
MAGNOLIAS,6350 LARIAT LOOP,,BAINBRIDGE ISLAND,WA,98110,,,,47.604923,-122.565964
CARMILIA'S,4528 CALIFORNIA AVENUE,,SEATTLE,WA,98116,,,,47.562019,-122.386557
JERRICA KOSTIS,9222 8TH AVE NW,,SEATTLE,WA,98117,,,,47.696766,-122.36579
ROSITA'S BOUTIQUE,88 LENORA,,SEATTLE,WA,98121,,,,47.611348,-122.344832
VIXEN,3209 W MCGRAW ST,,SEATTLE,WA,98199,,,,47.639316,-122.39885
BURKETT'S LTD.,2617 COLBY AVE,,EVERETT,WA,98201,,,,47.98305,-122.208375
RENEE'S,2820 COLBY AVE,,EVERETT,WA,98201,,,,47.979872,-122.209023
UPSTAGE,520 COMMERCIAL AVE,,ANACORTES,WA,98221,,,,48.517665,-122.613022
TIDES OF ANACORTES,5110 MARITIME LANE,,ANACORTES,WA,98221,,,,48.49779,-122.674864
BLUE HORIZON,1302 12TH HWY STREET,,BELLINGHAN,WA,98225,,,,48.719885,-122.502486
LULU (BELLINGHAM),124  W. HOLLY ST,,BELLINGHAM,WA,98225,,,,48.750322,-122.479681
THREE FRENCH HENS,1100 HARRIS AVE,,BELLINGHAM,WA,98225,,,,48.720002,-122.503065
STATEMENT APPAREL LLC,2945 NEWMARKET ST. #107,,BELLINGHAM,WA,98226,,,,48.770502,-122.443801
PRETTY SIMPLE,855 S ALDER STREET STE B,,BURLINGTON,WA,98233,,,,48.468725,-122.334315
COLLECTIONS BTQ.,24 FRONT STREET,,COUPEVILLE,WA,98239,,,,48.221352,-122.688042
COTTONS,714 SOUTH FIRST ST.,,LA CONNER,WA,98257,,,,48.390539,-122.497579
DRAGONFLY BOUTIQUE,2310 CALLOW RD UNIT 1,,LAKE STEVENS,WA,98258,,,,48.018084,-122.091092
WILLEMINA'S,8071 GUIDE MERIDIAN,,LYNDEN,WA,98264,,,,48.934336,-122.487707
MAIN CLOTHING COMPANY,14090 FRYELANDS BLVD.,,MONROE,WA,98272,,,,47.869987,-122.010103
MAIN CLOTHING COMPANY,14090 FRYELANDS BLVD.,,MONROE,WA,98272,,,,47.869987,-122.010103
EMBELLISH,223 S. 1ST ST,,VERNON,WA,98273,,,,48.420616,-122.337558
HOUSE OF STYLE,510 S. 1ST STREET,,MOUNT VERNON,WA,98273,,,,48.419316,-122.33772
THE CASUAL HOUSE,690 SE PIONEER WAY STE 101,,OAK HARBOR,WA,98277,,,,48.288399,-122.649365
CURVY COWGIRL COUTURE,2701 BICKFORD AVE STE A,,SNOHOMISH,WA,98290,,,,47.94305,-122.108497
TAMMY'S BOUTIQUE,901 1ST STREET,,SNOHOMISH,WA,98290,,,,47.911031,-122.093383
LAURIE'S BOUTIQUE,8502 271ST ST. #2,,STANWOOD,WA,98292,,,,48.245156,-122.349841
LAURIE'S,8502 271ST STREET NW,,USE ACCT# LAURIES,WA,98292,,,,48.242012,-122.350907
POPPY & ROSE,13933 68TH AVE SE,,SNOHOMISH,WA,98296,,,,47.869996,-122.141976
LALLIE MAE'S BOUTIQUE LLC,632 BAY STREET,,PORT ORCHARD,WA,98366,,,,47.5421,-122.638335
EXPRESSIONS APPAREL,834 WATER ST.,,PORT TOWNSEND,WA,98368,,,,48.114825,-122.756155
CHANTILLY BY THE BAY,18925 FRONT ST. NE,,POUSLBO,WA,98370,,,,47.73516,-122.647448
MAD MAGGIE,131 E. WASHINGTON ST,,SEQUIM,WA,98382,,,,48.079397,-123.10143
A PICKET FENCE INC,1006 MAIN ST,,SUMNER,WA,98390,,,,47.203166,-122.241461
MY CLOSET ENVY LLC / MCE,1018 MAIN STREET,,SUMNER,WA,98390,,,,47.203162,-122.241026
SLATE,18215 9TH ST EAST #105,,LAKE TAPPS,WA,98391,,,,47.250968,-122.185861
HARBOR NATURALS CLOTHING CO.DBA ENVY,3813 NORTH 26TH STREET,,TACOMA,WA,98407,,,,47.271237,-122.488052
JASMINKA,3820 N. 26TH ST,,TACOMA,WA,98407,,,,47.27091,-122.48841
D'AMICOS,1031 REGENTS BLVD,,FIRCREST,WA,98466,,,,47.239509,-122.517778
INDUSTRIE CLOTHIERS,4419 HARRISON AVE NW #103,,OLYMPIA,WA,98502,,,,47.046773,-122.957825
DEBBIE'S BOUTIQUE,120-A SOUTH TOWER,,CENTRALI,WA,98531,,,,46.715422,-122.954342
GRACIE'S BOUTIQUE,429 N MARKET BLVD,,CHEHALIS,WA,98532,,,,46.664385,-122.968537
CAMAS BEAUTY BAR & BOUTIQUE,4005 NW JASMINE ST,,CAMAS,WA,98607,,,,45.608572,-122.424121
POSH ON COMMERCE,3609 OAK ST,,LONGVIEW,WA,98632,,,,46.157438,-122.97638
OUT ON A LIMB,240 SW 2ND STREET,,STEVENSON,WA,98648,,,,45.693708,-121.883339
WILLOWS (VANCOUVER),104 GRAND BLVD #106,,VANCOUVER,WA,98661,,,,45.619412,-122.64414
SI JOLIE,11102 NE FOURTH PLAIN,,VANCOVER,WA,98662,,,,45.665975,-122.55901
LULU'S,1887 MAIN ST,,WASHOUGAL,WA,98671,,,,45.578722,-122.35207
COLLINS GIFT & WOMEN FASHIONS,2 SOUTH WENATCHEE AVE,,WENATCHEE,WA,98801,,,,47.424362,-120.311861
ICICLE RIVER CLOTHING,639 FRONT ST,,LEAVENWORTH,WA,98826,,,,47.5945,-120.663463
SILVER SAGE,606 W BROADWAY,,MOSES LAKE,WA,98837,,,,47.127771,-119.286164
FIDDLESTICKS,1601 SUMMITVIEW,,YAKIMA,WA,98902,,,,46.599974,-120.530789
"WANDA LOUISE, LLC",1512 MCFARLANE ROAD,,COLVILLE,WA,99114,,,,48.438585,-118.02088
NORTH COUNTRY SHOP DBA MY FAV THINGS,306 S WASHINGTON AVE,,NEWPORT,WA,99156,,,,48.178842,-117.043637
LOLO BOUTIQUE,319 W. SECOND AVE,,SPOKANE,WA,99201,,,,47.654401,-117.417377
JEMA LANE BOUTIQUE,613 S. PINES RD,,SPOKANE VALLEY,WA,99206,,,,47.651085,-117.238386
"VICTORIA Z ENTERPRICES, LLC",DBA AUDREY'S BOUTIQUE,,SPOKANE,WA,99207,,,,47.693766,-117.379096
SISTER TO SISTER,10 MERLOT DRIVE #B,,PROSSER,WA,99350,,,,46.219795,-119.784078
SIRIS BOUTIQUE,845 F STREET,,ANCHORAGE,AK,99501,,,,61.213853,-149.893301
OZARKS,4131 OLD SEWARD HWY,,ANCHORAGE,AK,99503,,,,61.183407,-149.867722
HOMER'S JEANS (CALL IF UNDER 9LBS),564 E. PIONEER AVE,,HOMER,AK,99603,,,,59.648174,-151.530985
MIMI'S CLOSET,701 S. KNIK GOOSA BAY ROAD,,WASILLA,AK,99654,,,,61.576557,-149.440248
SHOEFLY INC.,109 SEWARD STREET,,JUNEAU,AK,99801,,,,58.300845,-134.407311
REEDERS INC DBA BRENNER'S,1925 DODGE CIRCLE,,SITKA,AK,99835,,,,57.071946,-135.364913
TONGASS,201 DOCK STREET,,KETCHIKAN,AK,99901,,,,55.341949,-131.648231
THE INCURABLE ROMANTIC,16 W MAIN ST,,WILMINGTON,VT,53630928,,,,42.868945,-72.872419
Z BELLA BOUTIQUE,1903 CAYUGA ST. SUITE 101,,MIDDLETON,WI,`53562,,,,43.096509,-89.513625
Why Knot Sanibel Inc.,2340 Periwinkle Way A-1,,Sanibel,Florida,,,,,26.437148,-82.075858
Urban Shoetique,118 East 2nd Street,,Winona,Minnesota,,,,,44.052924,-91.633962
E&S RABER MODE,ELLERMANSTRAAT 36,,NETHERLANDS,,,,,,36.299233,-89.751194
ELOISE,69 York Street,,FREDERICTON,NB,,,(506) 453-7715,,37.198113,-76.497108
THE CLOTHING STORE,#8 Village Drive,,WESTEROSE,AB,T0C 2V0,,(780) 586-0789,,33.236156,-93.234494
BOYTS DEPARTMENT STORE,11016 - 102Nd Avenue,,FAIRVIEW,AB,T0H 1L0,,(780) 835-4901,,40.817537,-74.000883
RUFFLES 2012 LTD,803 MAIN STREET,,PINCHER CREEK,AB,T0K 1W0,,(403) 627-4640,,35.99071,-96.596227
CRABAPPLE COTTAGE,"#2-27 BALSAM AVENUE, BOX 1029",,BRAGG CREEK,AB,T0L 0K0,,(403) 949-4264,,35.586976,-96.022233
V2 FASHION LTD.,223 24TH STREET,,FORT MACLEAOD,AB,T0L 0Z0,,(403) 894-7897,,44.905962,-93.913561
YOKExHEM,629 3RD ST. SE,,MEDICINE HAT,AB,T1A 0H4,,(403) 527-6264,,32.538075,-98.421901
HELLO GORGEOUS,604 3RD AVENUE SOUTH,,LETHBRIDGE,AB,T1J 0A5,,(403) 942-6046,,37.83442,-86.635195
SOLE DISCRETION,1-124 3RD AVE,,STRATHMORE,AB,T1P 1K1,,(403) 901-0003,,40.414806,-74.035864
WHITE BULL CLOTHING,101-122 4TH AVENUE SW,,HIGH RIVER,AB,T1V 1M6,,(403) 652-1333,,37.817341,-82.80357
BLUE MOON ACCESSORIES,210 - 10816 MacLeod Trail S.E.,,CANMORE,AB,T2J 5N8,,(403) 278-7039,,46.890692,-96.925828
LUNA BLUE,2611 14 ST SW,,CALGARY,AB,T2T 3T9,,(403) 244-1644,,33.180889,-101.298072
